IncidentId,IcmLink,IsMissingRCA,IsTriaged,StartOfWeek,LookingDate,CreateDate,ModifiedDate,MitigateDate,ResolveDate,MonitorId,RoutingId,OwningTenantId,OwningTenantName,OwningTeamId,OwningTeamName,OwningContactAlias,Severity,Status,InactiveInDays,Title,RootCauseId,RCATitle,RCADescription,ResponsibleTeamName,ResponsibleTeamId,Tags,RunnerName,RunnerInstance,Region,Phase,TestPhase,RunnerFlavor,SubscriptionId,FailureType,IcmAutoCorrelation,HowFixed,Mitigation,RepairItems,SeverityDowngradeBy,SeverityDowngradeType,FinalTeamGroup
760873309,https://portal.microsofticm.com/imp/v5/incidents/details/760873309/summary,0,0,2026-03-08 00:00:00+00:00,2026-03-12 07:07:44.883000+00:00,2026-03-12 05:07:43.047000+00:00,2026-03-12 07:07:44.890000+00:00,2026-03-12 07:07:44.883000+00:00,,azf-AnmCPPublic-Sev25,MDM://AzureNetworkManager,10045,Cloudnet,60163,ManagedNetworkController,,25,MITIGATED,0,[Control Path: AVNMCP] Runner Name: AzNetToolsRunners.AnmCPPublicConnCommit Region: useast2euap Instance: azfAnmCPPublicConnCommituseast2euapProd,,,,,,[],AzNetToolsRunners.AnmCPPublicConnCommit,,useast2euap,AggregatedPhase,Others,,,AggregatedPhase,0,,Incident is mitigated by the monitor azf-AnmCPPublic-Sev25 because the watchdogs associated with this incident have reported healthy at least 4 times in last 90.0 mins for resource resource://AzNetToolsRunners/azf-AnmCPPublic-CP-RunnerInstance/useast2euap_azfAnmCPPublicConnCommituseast2euapProd_AzNetToolsRunners.AnmCPPublicConnCommit.,,N/A,N/A,Xinyan Team
760936381,https://portal.microsofticm.com/imp/v5/incidents/details/760936381/summary,0,0,2026-03-08 00:00:00+00:00,2026-03-12 14:35:12.130000+00:00,2026-03-12 07:35:16.807000+00:00,2026-03-12 14:35:12.127000+00:00,2026-03-12 14:35:12.130000+00:00,,azf-AnmCPPublic-Sev25,MDM://AzureNetworkManager,10045,Cloudnet,60163,ManagedNetworkController,,25,MITIGATED,0,[Control Path: AVNMCP] Runner Name: AzNetToolsRunners.AnmCPPublicCrud Region: germanywc Instance: azfAnmCPPublicCrudgermanywcProd,,,,,,[],AzNetToolsRunners.AnmCPPublicCrud,,germanywc,AggregatedPhase,Others,,,AggregatedPhase,0,,Incident is mitigated by the monitor azf-AnmCPPublic-Sev25 because the watchdogs associated with this incident have reported healthy at least 4 times in last 90.0 mins for resource resource://AzNetToolsRunners/azf-AnmCPPublic-CP-RunnerInstance/germanywc_azfAnmCPPublicCrudgermanywcProd_AzNetToolsRunners.AnmCPPublicCrud.,,N/A,N/A,Xinyan Team
761140696,https://portal.microsofticm.com/imp/v5/incidents/details/761140696/summary,0,0,2026-03-08 00:00:00+00:00,2026-03-12 17:35:21.003000+00:00,2026-03-12 15:05:15.983000+00:00,2026-03-12 17:35:21.020000+00:00,2026-03-12 17:35:21.003000+00:00,,azf-AnmCPPublic-Sev25,MDM://AzureNetworkManager,10045,Cloudnet,60163,ManagedNetworkController,ulnu,25,MITIGATED,0,[Control Path: AVNMCP] Runner Name: AzNetToolsRunners.AnmCPPublicConnCommit Region: australiasoutheast Instance: azfAnmCPPublicConnCommitaustraliasoutheastProd,,,,,,[],AzNetToolsRunners.AnmCPPublicConnCommit,,australiasoutheast,AggregatedPhase,Others,,,AggregatedPhase,0,,Incident is mitigated by the monitor azf-AnmCPPublic-Sev25 because the watchdogs associated with this incident have reported healthy at least 4 times in last 89.9 mins for resource resource://AzNetToolsRunners/azf-AnmCPPublic-CP-RunnerInstance/australiasoutheast_azfAnmCPPublicConnCommitaustraliasoutheastProd_AzNetToolsRunners.AnmCPPublicConnCommit.,,N/A,N/A,Xinyan Team
761257826,https://portal.microsofticm.com/imp/v5/incidents/details/761257826/summary,0,0,2026-03-08 00:00:00+00:00,2026-03-13 11:35:17.030000+00:00,2026-03-12 18:35:11.690000+00:00,2026-03-13 11:35:17.043000+00:00,2026-03-13 11:35:17.030000+00:00,,azf-AnmCPPublic-Sev25,MDM://AzureNetworkManager,10045,Cloudnet,60163,ManagedNetworkController,ulnu,25,MITIGATED,0,[Control Path: AVNMCP] Runner Name: AzNetToolsRunners.AnmCPPublicConnCommit Region: useast2euap Instance: azfAnmCPPublicConnCommituseast2euapProd,,,,,,[],AzNetToolsRunners.AnmCPPublicConnCommit,,useast2euap,AggregatedPhase,Others,,,AggregatedPhase,0,,Incident is mitigated by the monitor azf-AnmCPPublic-Sev25 because the watchdogs associated with this incident have reported healthy at least 4 times in last 90.0 mins for resource resource://AzNetToolsRunners/azf-AnmCPPublic-CP-RunnerInstance/useast2euap_azfAnmCPPublicConnCommituseast2euapProd_AzNetToolsRunners.AnmCPPublicConnCommit.,,N/A,N/A,Xinyan Team
761575128,https://portal.microsofticm.com/imp/v5/incidents/details/761575128/summary,0,0,2026-03-08 00:00:00+00:00,2026-03-14 01:35:16.060000+00:00,2026-03-13 06:35:10.583000+00:00,2026-03-14 01:35:16.077000+00:00,2026-03-14 01:35:16.060000+00:00,,azf-AnmCPPublic-Sev25,MDM://AzureNetworkManager,10045,Cloudnet,60163,ManagedNetworkController,ulnu,25,MITIGATED,0,[Control Path: AVNMCP] Runner Name: AzNetToolsRunners.AnmCPPublicConnCommit Region: uscentral Instance: azfAnmCPPublicConnCommituscentralProd,,,,,,[],AzNetToolsRunners.AnmCPPublicConnCommit,,uscentral,AggregatedPhase,Others,,,AggregatedPhase,0,,Incident is mitigated by the monitor azf-AnmCPPublic-Sev25 because the watchdogs associated with this incident have reported healthy at least 4 times in last 90.0 mins for resource resource://AzNetToolsRunners/azf-AnmCPPublic-CP-RunnerInstance/uscentral_azfAnmCPPublicConnCommituscentralProd_AzNetToolsRunners.AnmCPPublicConnCommit.,,N/A,N/A,Xinyan Team
761627051,https://portal.microsofticm.com/imp/v5/incidents/details/761627051/summary,0,0,2026-03-08 00:00:00+00:00,2026-03-13 14:35:17.283000+00:00,2026-03-13 08:35:16.003000+00:00,2026-03-13 14:35:17.287000+00:00,2026-03-13 14:35:17.283000+00:00,,azf-AnmCPPublic-Sev25,MDM://AzureNetworkManager,10045,Cloudnet,60163,ManagedNetworkController,,25,MITIGATED,0,[Control Path: AVNMCP] Runner Name: AzNetToolsRunners.AnmCPPublicRoutingCommit Region: useast2 Instance: azfAnmCPPublicRoutingCommituseast2Prod,,,,,,[],AzNetToolsRunners.AnmCPPublicRoutingCommit,,useast2,AggregatedPhase,Others,,,AggregatedPhase,0,,Incident is mitigated by the monitor azf-AnmCPPublic-Sev25 because the watchdogs associated with this incident have reported healthy at least 4 times in last 90.0 mins for resource resource://AzNetToolsRunners/azf-AnmCPPublic-CP-RunnerInstance/useast2_azfAnmCPPublicRoutingCommituseast2Prod_AzNetToolsRunners.AnmCPPublicRoutingCommit.,,N/A,N/A,Xinyan Team
761710273,https://portal.microsofticm.com/imp/v5/incidents/details/761710273/summary,0,0,2026-03-08 00:00:00+00:00,2026-03-13 23:05:11.600000+00:00,2026-03-13 12:05:09.520000+00:00,2026-03-13 23:05:11.623000+00:00,2026-03-13 23:05:11.600000+00:00,,azf-AnmCPPublic-Sev25,MDM://AzureNetworkManager,10045,Cloudnet,60163,ManagedNetworkController,ulnu,25,MITIGATED,0,[Control Path: AVNMCP] Runner Name: AzNetToolsRunners.AnmCPPublicConnCommit Region: useast2euap Instance: azfAnmCPPublicConnCommituseast2euapProd,,,,,,[],AzNetToolsRunners.AnmCPPublicConnCommit,,useast2euap,AggregatedPhase,Others,,,AggregatedPhase,0,,Incident is mitigated by the monitor azf-AnmCPPublic-Sev25 because the watchdogs associated with this incident have reported healthy at least 4 times in last 90.0 mins for resource resource://AzNetToolsRunners/azf-AnmCPPublic-CP-RunnerInstance/useast2euap_azfAnmCPPublicConnCommituseast2euapProd_AzNetToolsRunners.AnmCPPublicConnCommit.,,N/A,N/A,Xinyan Team
761757787,https://portal.microsofticm.com/imp/v5/incidents/details/761757787/summary,0,0,2026-03-08 00:00:00+00:00,2026-03-15 12:21:26.743000+00:00,2026-03-13 14:05:12.507000+00:00,2026-03-15 12:21:26.730000+00:00,2026-03-15 12:21:26.743000+00:00,,azf-AnmCPPublic-Sev25,MDM://AzureNetworkManager,10045,Cloudnet,60163,ManagedNetworkController,ulnu,25,MITIGATED,0,[Control Path: AVNMCP] Runner Name: AzNetToolsRunners.AnmCPPublicConnCommit Region: mexicoc Instance: azfAnmCPPublicConnCommitmexicocProd,,,,,,[],AzNetToolsRunners.AnmCPPublicConnCommit,,mexicoc,AggregatedPhase,Others,,,AggregatedPhase,0,,Incident is mitigated by the monitor azf-AnmCPPublic-Sev25 because the watchdogs associated with this incident have reported healthy at least 4 times in last 90.0 mins for resource resource://AzNetToolsRunners/azf-AnmCPPublic-CP-RunnerInstance/mexicoc_azfAnmCPPublicConnCommitmexicocProd_AzNetToolsRunners.AnmCPPublicConnCommit.,,N/A,N/A,Xinyan Team
761945371,https://portal.microsofticm.com/imp/v5/incidents/details/761945371/summary,0,0,2026-03-08 00:00:00+00:00,2026-03-14 06:08:43.043000+00:00,2026-03-13 22:05:12.770000+00:00,2026-03-14 06:08:43.053000+00:00,2026-03-14 06:08:43.043000+00:00,,azf-AnmCPPublic-Sev25,MDM://AzureNetworkManager,10045,Cloudnet,60163,ManagedNetworkController,ulnu,25,MITIGATED,0,[Control Path: AVNMCP] Runner Name: AzNetToolsRunners.AnmCPPublicCrud Region: useast2euap Instance: azfAnmCPPublicCruduseast2euapProd,,,,,,[],AzNetToolsRunners.AnmCPPublicCrud,,useast2euap,AggregatedPhase,Others,,,AggregatedPhase,0,,Incident is mitigated by the monitor azf-AnmCPPublic-Sev25 because the watchdogs associated with this incident have reported healthy at least 4 times in last 183.6 mins for resource resource://AzNetToolsRunners/azf-AnmCPPublic-CP-RunnerInstance/useast2euap_azfAnmCPPublicCruduseast2euapProd_AzNetToolsRunners.AnmCPPublicCrud.,,N/A,N/A,Xinyan Team
762145556,https://portal.microsofticm.com/imp/v5/incidents/details/762145556/summary,0,0,2026-03-08 00:00:00+00:00,2026-03-14 14:07:44.897000+00:00,2026-03-14 07:37:39.980000+00:00,2026-03-14 14:07:44.920000+00:00,2026-03-14 14:07:44.897000+00:00,,azf-AnmCPPublic-Sev25,MDM://AzureNetworkManager,10045,Cloudnet,60163,ManagedNetworkController,,25,MITIGATED,0,[Control Path: AVNMCP] Runner Name: AzNetToolsRunners.AnmCPPublicDependencies Region: useast2euap Instance: azfAnmCPPublicDependenciesuseast2euapProd,,,,,,[],AzNetToolsRunners.AnmCPPublicDependencies,,useast2euap,AggregatedPhase,Others,,,AggregatedPhase,0,,Incident is mitigated by the monitor azf-AnmCPPublic-Sev25 because the watchdogs associated with this incident have reported healthy at least 4 times in last 90.0 mins for resource resource://AzNetToolsRunners/azf-AnmCPPublic-CP-RunnerInstance/useast2euap_azfAnmCPPublicDependenciesuseast2euapProd_AzNetToolsRunners.AnmCPPublicDependencies.,,N/A,N/A,Xinyan Team
762155858,https://portal.microsofticm.com/imp/v5/incidents/details/762155858/summary,0,0,2026-03-08 00:00:00+00:00,2026-03-14 15:37:47.753000+00:00,2026-03-14 08:07:47.643000+00:00,2026-03-14 15:37:47.743000+00:00,2026-03-14 15:37:47.753000+00:00,,azf-AnmCPPublic-Sev25,MDM://AzureNetworkManager,10045,Cloudnet,60163,ManagedNetworkController,,25,MITIGATED,0,[Control Path: AVNMCP] Runner Name: AzNetToolsRunners.AnmCPPublicDependencies Region: mexicoc Instance: azfAnmCPPublicDependenciesmexicocProd,,,,,,[],AzNetToolsRunners.AnmCPPublicDependencies,,mexicoc,AggregatedPhase,Others,,,AggregatedPhase,0,,Incident is mitigated by the monitor azf-AnmCPPublic-Sev25 because the watchdogs associated with this incident have reported healthy at least 4 times in last 90.0 mins for resource resource://AzNetToolsRunners/azf-AnmCPPublic-CP-RunnerInstance/mexicoc_azfAnmCPPublicDependenciesmexicocProd_AzNetToolsRunners.AnmCPPublicDependencies.,,N/A,N/A,Xinyan Team
762203982,https://portal.microsofticm.com/imp/v5/incidents/details/762203982/summary,0,0,2026-03-08 00:00:00+00:00,2026-03-15 04:37:46.057000+00:00,2026-03-14 10:37:43.720000+00:00,2026-03-15 04:37:46.080000+00:00,2026-03-15 04:37:46.057000+00:00,,azf-AnmCPPublic-Sev25,MDM://AzureNetworkManager,10045,Cloudnet,60163,ManagedNetworkController,,25,MITIGATED,0,[Control Path: AVNMCP] Runner Name: AzNetToolsRunners.AnmCPPublicCrud Region: useast2euap Instance: azfAnmCPPublicCruduseast2euapProd,,,,,,[],AzNetToolsRunners.AnmCPPublicCrud,,useast2euap,AggregatedPhase,Others,,,AggregatedPhase,0,,Incident is mitigated by the monitor azf-AnmCPPublic-Sev25 because the watchdogs associated with this incident have reported healthy at least 4 times in last 90.1 mins for resource resource://AzNetToolsRunners/azf-AnmCPPublic-CP-RunnerInstance/useast2euap_azfAnmCPPublicCruduseast2euapProd_AzNetToolsRunners.AnmCPPublicCrud.,,N/A,N/A,Xinyan Team
762221717,https://portal.microsofticm.com/imp/v5/incidents/details/762221717/summary,0,0,2026-03-08 00:00:00+00:00,2026-03-15 14:07:43.477000+00:00,2026-03-14 11:37:49.527000+00:00,2026-03-15 14:07:43.473000+00:00,2026-03-15 14:07:43.477000+00:00,,azf-AnmCPPublic-Sev25,MDM://AzureNetworkManager,10045,Cloudnet,60163,ManagedNetworkController,,25,MITIGATED,0,[Control Path: AVNMCP] Runner Name: AzNetToolsRunners.AnmCPPublicConnCommit Region: useast2euap Instance: azfAnmCPPublicConnCommituseast2euapProd,,,,,,[],AzNetToolsRunners.AnmCPPublicConnCommit,,useast2euap,AggregatedPhase,Others,,,AggregatedPhase,0,,Incident is mitigated by the monitor azf-AnmCPPublic-Sev25 because the watchdogs associated with this incident have reported healthy at least 4 times in last 90.1 mins for resource resource://AzNetToolsRunners/azf-AnmCPPublic-CP-RunnerInstance/useast2euap_azfAnmCPPublicConnCommituseast2euapProd_AzNetToolsRunners.AnmCPPublicConnCommit.,,N/A,N/A,Xinyan Team
762518824,https://portal.microsofticm.com/imp/v5/incidents/details/762518824/summary,0,0,2026-03-15 00:00:00+00:00,2026-03-15 09:37:40.900000+00:00,2026-03-15 03:07:45.417000+00:00,2026-03-15 09:37:40.917000+00:00,2026-03-15 09:37:40.900000+00:00,,azf-AnmCPPublic-Sev25,MDM://AzureNetworkManager,10045,Cloudnet,60163,ManagedNetworkController,,25,MITIGATED,0,[Control Path: AVNMCP] Runner Name: AzNetToolsRunners.AnmCPPublicDependencies Region: useast2euap Instance: azfAnmCPPublicDependenciesuseast2euapProd,,,,,,[],AzNetToolsRunners.AnmCPPublicDependencies,,useast2euap,AggregatedPhase,Others,,,AggregatedPhase,0,,Incident is mitigated by the monitor azf-AnmCPPublic-Sev25 because the watchdogs associated with this incident have reported healthy at least 4 times in last 89.9 mins for resource resource://AzNetToolsRunners/azf-AnmCPPublic-CP-RunnerInstance/useast2euap_azfAnmCPPublicDependenciesuseast2euapProd_AzNetToolsRunners.AnmCPPublicDependencies.,,N/A,N/A,Xinyan Team
762537314,https://portal.microsofticm.com/imp/v5/incidents/details/762537314/summary,0,0,2026-03-15 00:00:00+00:00,2026-03-15 10:07:42.887000+00:00,2026-03-15 04:07:43.460000+00:00,2026-03-15 10:07:42.903000+00:00,2026-03-15 10:07:42.887000+00:00,,azf-AnmCPPublic-Sev25,MDM://AzureNetworkManager,10045,Cloudnet,60163,ManagedNetworkController,,25,MITIGATED,0,[Control Path: AVNMCP] Runner Name: AzNetToolsRunners.AnmCPPublicScopePatch Region: polandc Instance: azfAnmCPPublicScopePatchpolandcProd,,,,,,[],AzNetToolsRunners.AnmCPPublicScopePatch,,polandc,AggregatedPhase,Others,,,AggregatedPhase,0,,Incident is mitigated by the monitor azf-AnmCPPublic-Sev25 because the watchdogs associated with this incident have reported healthy at least 4 times in last 90.0 mins for resource resource://AzNetToolsRunners/azf-AnmCPPublic-CP-RunnerInstance/polandc_azfAnmCPPublicScopePatchpolandcProd_AzNetToolsRunners.AnmCPPublicScopePatch.,,N/A,N/A,Xinyan Team
762579315,https://portal.microsofticm.com/imp/v5/incidents/details/762579315/summary,0,0,2026-03-15 00:00:00+00:00,2026-03-15 13:07:39.967000+00:00,2026-03-15 06:21:29.857000+00:00,2026-03-15 13:07:39.960000+00:00,2026-03-15 13:07:39.967000+00:00,,azf-AnmCPPublic-Sev25,MDM://AzureNetworkManager,10045,Cloudnet,60163,ManagedNetworkController,,25,MITIGATED,0,[Control Path: AVNMCP] Runner Name: AzNetToolsRunners.AnmCPPublicCrud Region: useast2 Instance: azfAnmCPPublicCruduseast2Prod,,,,,,[],AzNetToolsRunners.AnmCPPublicCrud,,useast2,AggregatedPhase,Others,,,AggregatedPhase,0,,Incident is mitigated by the monitor azf-AnmCPPublic-Sev25 because the watchdogs associated with this incident have reported healthy at least 4 times in last 89.9 mins for resource resource://AzNetToolsRunners/azf-AnmCPPublic-CP-RunnerInstance/useast2_azfAnmCPPublicCruduseast2Prod_AzNetToolsRunners.AnmCPPublicCrud.,,N/A,N/A,Xinyan Team
762593060,https://portal.microsofticm.com/imp/v5/incidents/details/762593060/summary,0,0,2026-03-15 00:00:00+00:00,2026-03-15 14:51:26.477000+00:00,2026-03-15 07:07:40.717000+00:00,2026-03-15 14:51:26.497000+00:00,2026-03-15 14:51:26.477000+00:00,,azf-AnmCPPublic-Sev25,MDM://AzureNetworkManager,10045,Cloudnet,60163,ManagedNetworkController,,25,MITIGATED,0,[Control Path: AVNMCP] Runner Name: AzNetToolsRunners.AnmCPPublicRoutingCommit Region: useast2 Instance: azfAnmCPPublicRoutingCommituseast2Prod,,,,,,[],AzNetToolsRunners.AnmCPPublicRoutingCommit,,useast2,AggregatedPhase,Others,,,AggregatedPhase,0,,Incident is mitigated by the monitor azf-AnmCPPublic-Sev25 because the watchdogs associated with this incident have reported healthy at least 4 times in last 90.0 mins for resource resource://AzNetToolsRunners/azf-AnmCPPublic-CP-RunnerInstance/useast2_azfAnmCPPublicRoutingCommituseast2Prod_AzNetToolsRunners.AnmCPPublicRoutingCommit.,,N/A,N/A,Xinyan Team
762637597,https://portal.microsofticm.com/imp/v5/incidents/details/762637597/summary,0,0,2026-03-15 00:00:00+00:00,2026-03-15 16:21:31.977000+00:00,2026-03-15 09:37:39.927000+00:00,2026-03-15 16:21:32.003000+00:00,2026-03-15 16:21:31.977000+00:00,,azf-AnmCPPublic-Sev25,MDM://AzureNetworkManager,10045,Cloudnet,60163,ManagedNetworkController,,25,MITIGATED,0,[Control Path: AVNMCP] Runner Name: AzNetToolsRunners.AnmCPPublicDependencies Region: useast2 Instance: azfAnmCPPublicDependenciesuseast2Prod,,,,,,[],AzNetToolsRunners.AnmCPPublicDependencies,,useast2,AggregatedPhase,Others,,,AggregatedPhase,0,,Incident is mitigated by the monitor azf-AnmCPPublic-Sev25 because the watchdogs associated with this incident have reported healthy at least 4 times in last 90.0 mins for resource resource://AzNetToolsRunners/azf-AnmCPPublic-CP-RunnerInstance/useast2_azfAnmCPPublicDependenciesuseast2Prod_AzNetToolsRunners.AnmCPPublicDependencies.,,N/A,N/A,Xinyan Team
762660766,https://portal.microsofticm.com/imp/v5/incidents/details/762660766/summary,0,0,2026-03-15 00:00:00+00:00,2026-03-16 05:37:47.160000+00:00,2026-03-15 10:51:28.950000+00:00,2026-03-16 05:37:47.150000+00:00,2026-03-16 05:37:47.160000+00:00,,azf-AnmCPPublic-Sev25,MDM://AzureNetworkManager,10045,Cloudnet,60163,ManagedNetworkController,,25,MITIGATED,0,[Control Path: AVNMCP] Runner Name: AzNetToolsRunners.AnmCPPublicDependencies Region: mexicoc Instance: azfAnmCPPublicDependenciesmexicocProd,,,,,,[],AzNetToolsRunners.AnmCPPublicDependencies,,mexicoc,AggregatedPhase,Others,,,AggregatedPhase,0,,Incident is mitigated by the monitor azf-AnmCPPublic-Sev25 because the watchdogs associated with this incident have reported healthy at least 4 times in last 90.1 mins for resource resource://AzNetToolsRunners/azf-AnmCPPublic-CP-RunnerInstance/mexicoc_azfAnmCPPublicDependenciesmexicocProd_AzNetToolsRunners.AnmCPPublicDependencies.,,N/A,N/A,Xinyan Team
762678994,https://portal.microsofticm.com/imp/v5/incidents/details/762678994/summary,0,0,2026-03-15 00:00:00+00:00,2026-03-15 18:51:31.017000+00:00,2026-03-15 11:51:27.313000+00:00,2026-03-15 18:51:31.017000+00:00,2026-03-15 18:51:31.017000+00:00,,azf-AnmCPPublic-Sev25,MDM://AzureNetworkManager,10045,Cloudnet,60163,ManagedNetworkController,,25,MITIGATED,0,[Control Path: AVNMCP] Runner Name: AzNetToolsRunners.AnmCPPublicCrud Region: southafrican Instance: azfAnmCPPublicCrudsouthafricanProd,,,,,,[],AzNetToolsRunners.AnmCPPublicCrud,,southafrican,AggregatedPhase,Others,,,AggregatedPhase,0,,Incident is mitigated by the monitor azf-AnmCPPublic-Sev25 because the watchdogs associated with this incident have reported healthy at least 4 times in last 89.9 mins for resource resource://AzNetToolsRunners/azf-AnmCPPublic-CP-RunnerInstance/southafrican_azfAnmCPPublicCrudsouthafricanProd_AzNetToolsRunners.AnmCPPublicCrud.,,N/A,N/A,Xinyan Team
762733805,https://portal.microsofticm.com/imp/v5/incidents/details/762733805/summary,0,0,2026-03-15 00:00:00+00:00,2026-03-15 18:51:30.927000+00:00,2026-03-15 14:51:24.103000+00:00,2026-03-15 18:51:30.953000+00:00,2026-03-15 18:51:30.927000+00:00,,azf-AnmCPPublic-Sev25,MDM://AzureNetworkManager,10045,Cloudnet,60163,ManagedNetworkController,,25,MITIGATED,0,[Control Path: AVNMCP] Runner Name: AzNetToolsRunners.AnmCPPublicConnCommit Region: useast2euap Instance: azfAnmCPPublicConnCommituseast2euapProd,,,,,,[],AzNetToolsRunners.AnmCPPublicConnCommit,,useast2euap,AggregatedPhase,Others,,,AggregatedPhase,0,,Incident is mitigated by the monitor azf-AnmCPPublic-Sev25 because the watchdogs associated with this incident have reported healthy at least 4 times in last 90.0 mins for resource resource://AzNetToolsRunners/azf-AnmCPPublic-CP-RunnerInstance/useast2euap_azfAnmCPPublicConnCommituseast2euapProd_AzNetToolsRunners.AnmCPPublicConnCommit.,,N/A,N/A,Xinyan Team
762762048,https://portal.microsofticm.com/imp/v5/incidents/details/762762048/summary,0,1,2026-03-15 00:00:00+00:00,2026-03-16 15:33:54.977000+00:00,2026-03-15 16:22:27.707000+00:00,2026-03-16 15:34:27.723000+00:00,2026-03-16 15:33:54.977000+00:00,,azf-DefaultLBILBSTenant-CP-V2,MDM://RNM_TRIAGE,10045,Cloudnet,39447,SDNE2ERunners,lanzhou,2,MITIGATED,0,[Control Path: RNM] Runner Name: AzNetToolsRunners.DefaultLBILBSTenant Region: germanyn Instance: azfDefaultLBILBSTenantgermanynProd Phase: InitialDeployment,9866006,[Control Path: RNM] Runner Name: AzNetToolsRunners.DefaultLBILBSTenant Region: germanyn Instance: azfDefaultLBILBSTenantgermanynProd Phase: InitialDeployment,,CLOUDNET\SDNE2ERunners,39447,[],AzNetToolsRunners.DefaultLBILBSTenant,azfDefaultLBILBSTenantgermanynProd,germanyn,InitialDeployment,Deployment RG,azf,77c3f3ce-0781-4bec-bd1b-694d780a058a,Deployment,0,By Design,runner is healthy now,,N/A,N/A,Runner Team
762770772,https://portal.microsofticm.com/imp/v5/incidents/details/762770772/summary,0,0,2026-03-15 00:00:00+00:00,2026-03-15 22:51:28.470000+00:00,2026-03-15 16:51:27.600000+00:00,2026-03-15 22:51:28.493000+00:00,2026-03-15 22:51:28.470000+00:00,,azf-AnmCPPublic-Sev25,MDM://AzureNetworkManager,10045,Cloudnet,60163,ManagedNetworkController,,25,MITIGATED,0,[Control Path: AVNMCP] Runner Name: AzNetToolsRunners.AnmCPPublicCrud Region: useast2euap Instance: azfAnmCPPublicCruduseast2euapProd,,,,,,[],AzNetToolsRunners.AnmCPPublicCrud,,useast2euap,AggregatedPhase,Others,,,AggregatedPhase,0,,Incident is mitigated by the monitor azf-AnmCPPublic-Sev25 because the watchdogs associated with this incident have reported healthy at least 4 times in last 89.9 mins for resource resource://AzNetToolsRunners/azf-AnmCPPublic-CP-RunnerInstance/useast2euap_azfAnmCPPublicCruduseast2euapProd_AzNetToolsRunners.AnmCPPublicCrud.,,N/A,N/A,Xinyan Team
762770774,https://portal.microsofticm.com/imp/v5/incidents/details/762770774/summary,0,0,2026-03-15 00:00:00+00:00,2026-03-15 23:07:46.530000+00:00,2026-03-15 16:51:28.183000+00:00,2026-03-15 23:07:46.547000+00:00,2026-03-15 23:07:46.530000+00:00,,azf-AnmCPPublic-Sev25,MDM://AzureNetworkManager,10045,Cloudnet,60163,ManagedNetworkController,,25,MITIGATED,0,[Control Path: AVNMCP] Runner Name: AzNetToolsRunners.AnmCPPublicScopePatch Region: useast2euap Instance: azfAnmCPPublicScopePatchuseast2euapProd,,,,,,[],AzNetToolsRunners.AnmCPPublicScopePatch,,useast2euap,AggregatedPhase,Others,,,AggregatedPhase,0,,Incident is mitigated by the monitor azf-AnmCPPublic-Sev25 because the watchdogs associated with this incident have reported healthy at least 4 times in last 90.1 mins for resource resource://AzNetToolsRunners/azf-AnmCPPublic-CP-RunnerInstance/useast2euap_azfAnmCPPublicScopePatchuseast2euapProd_AzNetToolsRunners.AnmCPPublicScopePatch.,,N/A,N/A,Xinyan Team
762816896,https://portal.microsofticm.com/imp/v5/incidents/details/762816896/summary,0,0,2026-03-15 00:00:00+00:00,2026-03-16 01:51:26.930000+00:00,2026-03-15 19:21:33.937000+00:00,2026-03-16 01:51:26.927000+00:00,2026-03-16 01:51:26.930000+00:00,,azf-AnmCPPublic-Sev25,MDM://AzureNetworkManager,10045,Cloudnet,60163,ManagedNetworkController,,25,MITIGATED,0,[Control Path: AVNMCP] Runner Name: AzNetToolsRunners.AnmCPPublicConnCommit Region: uscentral Instance: azfAnmCPPublicConnCommituscentralProd,,,,,,[],AzNetToolsRunners.AnmCPPublicConnCommit,,uscentral,AggregatedPhase,Others,,,AggregatedPhase,0,,Incident is mitigated by the monitor azf-AnmCPPublic-Sev25 because the watchdogs associated with this incident have reported healthy at least 4 times in last 89.9 mins for resource resource://AzNetToolsRunners/azf-AnmCPPublic-CP-RunnerInstance/uscentral_azfAnmCPPublicConnCommituscentralProd_AzNetToolsRunners.AnmCPPublicConnCommit.,,N/A,N/A,Xinyan Team
762989951,https://portal.microsofticm.com/imp/v5/incidents/details/762989951/summary,0,0,2026-03-15 00:00:00+00:00,2026-03-16 12:07:47.500000+00:00,2026-03-16 04:37:44.933000+00:00,2026-03-16 12:07:47.520000+00:00,2026-03-16 12:07:47.500000+00:00,,azf-AnmCPPublic-Sev25,MDM://AzureNetworkManager,10045,Cloudnet,60163,ManagedNetworkController,,25,MITIGATED,0,[Control Path: AVNMCP] Runner Name: AzNetToolsRunners.AnmCPSingleInstanceMoonCake Region: chinan2 Instance: azfAnmCPSingleInstanceMoonCakechinan2Prod,,,,,,[],AzNetToolsRunners.AnmCPSingleInstanceMoonCake,,chinan2,AggregatedPhase,Others,,,AggregatedPhase,0,,Incident is mitigated by the monitor azf-AnmCPPublic-Sev25 because the watchdogs associated with this incident have reported healthy at least 4 times in last 89.9 mins for resource resource://AzNetToolsRunners/azf-AnmCPPublic-CP-RunnerInstance/chinan2_azfAnmCPSingleInstanceMoonCakechinan2Prod_AzNetToolsRunners.AnmCPSingleInstanceMoonCake.,,N/A,N/A,Xinyan Team
